voterID,voteTime,pollID,"Judge Jim Gray","Jacob Hornberger","Adam Kokesh","Arvin Vohra","Dan Behrman","Jo Jorgensen","Brian Ellison","Erik Gerhardt","Jedidiah Hill","Keenan Dunham","John Monds","Kenneth Blevins","Louis Vanacore","Phil Gray","Sorinne Ardeleanu","Sam Robb","Souraya Faas","Steve Richey","Vermin Supreme"
taymt2ypxf,"2020-05-17 12:34:04",dd1wc4yx,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33zh164zxp,"2020-05-17 12:36:08",dd1wc4yx,4,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3
kh5yy4ycm4,"2020-05-17 12:36:08",dd1wc4yx,5,0,5,0,5,0,0,0,0,0,0,5,0,0,0,5,0,0,5
z7pkr2wr3c,"2020-05-17 12:36:15",dd1wc4yx,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fre1ypf7yz,"2020-05-17 12:37:00",dd1wc4yx,1,3,5,0,5,4,0,0,0,0,2,0,0,0,5,0,0,0,0
fdma2t6w7f,"2020-05-17 12:40:23",dd1wc4yx,0,5,3,2,2,4,0,0,0,0,4,0,0,1,0,0,1,0,3
pdnh7hx5mn,"2020-05-17 12:42:03",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2eedzf27d4,"2020-05-17 12:45:10",dd1wc4yx,5,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
m3yaa224py,"2020-05-17 12:54:24",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
w96yaz4xzr,"2020-05-17 12:56:07",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kmsy1ww31p,"2020-05-17 12:58:29",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x59426xzck,"2020-05-17 13:00:57",dd1wc4yx,3,3,3,0,2,3,4,0,0,2,4,0,0,0,2,2,0,0,5
14a4ppxm4k,"2020-05-17 13:01:11",dd1wc4yx,5,4,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
9a9dh6csda,"2020-05-17 13:01:52",dd1wc4yx,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
6k3rzk2rpt,"2020-05-17 13:04:19",dd1wc4yx,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
dte2c6zctr,"2020-05-17 13:05:45",dd1wc4yx,4,0,0,0,3,4,0,1,1,1,3,1,1,1,1,1,1,1,3
3rttd155zf,"2020-05-17 13:08:46",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wda6kn6y79,"2020-05-17 13:13:56",dd1wc4yx,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,3,0,0,5
hytwt272xd,"2020-05-17 13:17:14",dd1wc4yx,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
z3h9z3m52r,"2020-05-17 13:19:11",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3ysaassty1,"2020-05-17 13:19:20",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
sykd5s3tt4,"2020-05-17 13:19:22",dd1wc4yx,4,2,2,0,0,5,0,0,0,0,0,1,1,0,0,0,1,0,5
1xw9t4hc4e,"2020-05-17 13:19:25",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
kewt5wz51m,"2020-05-17 13:19:26",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
m4enazpya1,"2020-05-17 13:19:31",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ttf3ffcrmc,"2020-05-17 13:19:50",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
f41ppnrprd,"2020-05-17 13:19:56",dd1wc4yx,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
mzxycp7she,"2020-05-17 13:19:56",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
52tedwktsw,"2020-05-17 13:20:01",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
wwcsfecar2,"2020-05-17 13:20:03",dd1wc4yx,4,2,3,0,1,3,0,0,0,0,2,0,0,0,0,2,0,0,5
2a9rfpxzfp,"2020-05-17 13:20:05",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
69z66wp9zh,"2020-05-17 13:20:05",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
16wyhnzznt,"2020-05-17 13:20:14",dd1wc4yx,2,4,1,1,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0
zadzwnxzdd,"2020-05-17 13:20:23",dd1wc4yx,0,0,0,0,2,1,0,1,0,1,0,0,1,2,0,0,0,0,5
yd1452kpfp,"2020-05-17 13:20:29",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
fy7ff5f2em,"2020-05-17 13:20:36",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
tawsttss2f,"2020-05-17 13:20:36",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
kzx6zsw4wx,"2020-05-17 13:20:38",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7afww4ceft,"2020-05-17 13:20:41",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
rfpkze9k12,"2020-05-17 13:20:49",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
tt47aywef4,"2020-05-17 13:20:55",dd1wc4yx,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0
rms6amknde,"2020-05-17 13:21:07",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
461e913ppw,"2020-05-17 13:21:08",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
cn35hfep5d,"2020-05-17 13:21:09",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
n449em3s3r,"2020-05-17 13:21:12",dd1wc4yx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
5wk9tt5ash,"2020-05-17 13:21:20",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
hts4946src,"2020-05-17 13:21:24",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
smcp6zft9d,"2020-05-17 13:21:30",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
55rwa7rzx3,"2020-05-17 13:21:31",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2hp1n2nkyy,"2020-05-17 13:21:41",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
sf34s9zkkr,"2020-05-17 13:21:41",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
112ww5sys2,"2020-05-17 13:21:45",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2zzc95e556,"2020-05-17 13:21:45",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4ydxcmmdnk,"2020-05-17 13:21:46",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
x1axkmad1a,"2020-05-17 13:21:47",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
f7p9d99ttf,"2020-05-17 13:21:49",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2p5wz2kxxx,"2020-05-17 13:21:54",dd1wc4yx,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
yzk6yrp1r2,"2020-05-17 13:21:54",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2c97ry5c6d,"2020-05-17 13:21:55",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
xdcchnrnre,"2020-05-17 13:22:24",dd1wc4yx,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6mfwkhmn2p,"2020-05-17 13:22:37",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
tkdeddxnr6,"2020-05-17 13:22:51",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
nfz7ew7ky7,"2020-05-17 13:22:52",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
r9yhs45am5,"2020-05-17 13:22:53",dd1wc4yx,0,5,5,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,5
n2kpt3tn71,"2020-05-17 13:22:54",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
cy4czrfrex,"2020-05-17 13:22:55",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3pk1ms9ara,"2020-05-17 13:22:56",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
msf11147m9,"2020-05-17 13:22:57",dd1wc4yx,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
z7h9mcnwsc,"2020-05-17 13:22:59",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
d34nzrx7an,"2020-05-17 13:23:01",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4nsn4xhk3z,"2020-05-17 13:23:06",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
nxcsdt5dwa,"2020-05-17 13:23:14",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ncnryzrtx1,"2020-05-17 13:23:15",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4zm74az15e,"2020-05-17 13:23:16",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
sn2wn6edrp,"2020-05-17 13:23:16",dd1wc4yx,2,3,1,4,3,4,3,4,2,3,2,2,2,3,2,5,1,2,2
sxyrtcrwr3,"2020-05-17 13:23:17",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
xmnz1sth9e,"2020-05-17 13:23:31",dd1wc4yx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
n77hmnecak,"2020-05-17 13:23:35",dd1wc4yx,2,1,1,1,1,3,1,2,2,0,2,2,3,2,1,0,2,1,5
zdzyaa5t5h,"2020-05-17 13:23:42",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3a5sc3f576,"2020-05-17 13:23:45",dd1wc4yx,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
5yxnfz239y,"2020-05-17 13:23:46",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7fcs9hwf7c,"2020-05-17 13:23:56",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4wfn6zydpe,"2020-05-17 13:23:57",dd1wc4yx,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5
54z6kzk5ps,"2020-05-17 13:23:57",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
552zhfkkks,"2020-05-17 13:24:11",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ezpkedyzst,"2020-05-17 13:24:26",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ds4datrd74,"2020-05-17 13:24:27",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
p5w1my6yhs,"2020-05-17 13:24:29",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7sy4ha97fk,"2020-05-17 13:24:31",dd1wc4yx,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,5
c3t32mhzky,"2020-05-17 13:24:32",dd1wc4yx,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,5
hmkw14mhz6,"2020-05-17 13:24:35",dd1wc4yx,5,1,0,0,0,4,0,0,0,0,3,0,0,0,4,0,4,0,0
35mhteda71,"2020-05-17 13:24:36",dd1wc4yx,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
dsn7wn6ssr,"2020-05-17 13:24:41",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
f6ra17yzcz,"2020-05-17 13:24:46",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
35n2hh2yn7,"2020-05-17 13:25:13",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
prray9yth9,"2020-05-17 13:25:17",dd1wc4yx,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1ahwca6de3,"2020-05-17 13:25:52",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
66ed19adcd,"2020-05-17 13:26:03",dd1wc4yx,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
tnfswatkds,"2020-05-17 13:26:03",dd1wc4yx,3,4,3,0,3,4,1,1,1,1,5,1,1,1,1,1,1,1,5
khywa2dawf,"2020-05-17 13:26:05",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
w4wp4r9spa,"2020-05-17 13:26:07",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1y949xc29e,"2020-05-17 13:26:26",dd1wc4yx,0,1,2,0,3,3,0,0,0,0,2,3,0,0,0,0,0,0,4
ktcrynd2ef,"2020-05-17 13:26:27",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
r3c6frxwr5,"2020-05-17 13:26:27",dd1wc4yx,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1y9rns1fat,"2020-05-17 13:26:41",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6fe4fe6ypa,"2020-05-17 13:26:45",dd1wc4yx,3,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
1yxya52w9n,"2020-05-17 13:26:56",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4m33mma4nt,"2020-05-17 13:26:57",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6ar5c3fkr3,"2020-05-17 13:26:59",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3tft5p43s1,"2020-05-17 13:27:06",dd1wc4yx,0,0,0,0,0,5,0,3,4,0,3,0,0,0,0,0,0,0,5
66hkfywy2d,"2020-05-17 13:27:24",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
yskmh7d2hs,"2020-05-17 13:27:37",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3xx5k2t95r,"2020-05-17 13:28:43",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
dzz1521rry,"2020-05-17 13:28:48",dd1wc4yx,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xd1hfs2as1,"2020-05-17 13:28:48",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5xk3dp73zr,"2020-05-17 13:28:51",dd1wc4yx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
d6zr3s3few,"2020-05-17 13:28:53",dd1wc4yx,5,5,5,2,4,2,0,0,0,0,3,0,0,0,0,0,0,0,2
dnpz3e16mw,"2020-05-17 13:28:58",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5zrarmcs6s,"2020-05-17 13:29:00",dd1wc4yx,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3f3np1epe5,"2020-05-17 13:29:15",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7x59wdt2nn,"2020-05-17 13:29:27",dd1wc4yx,5,4,3,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0
as7ydaxe9x,"2020-05-17 13:29:29",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
47nr29ncan,"2020-05-17 13:29:53",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
c4dt2nk2sc,"2020-05-17 13:30:19",dd1wc4yx,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
yhx67scrr6,"2020-05-17 13:30:21",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
h17e4nsa56,"2020-05-17 13:30:28",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
n9rswp7t29,"2020-05-17 13:30:35",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
p5szswwa51,"2020-05-17 13:30:38",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
yfd7apamxs,"2020-05-17 13:31:24",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4dc7axmman,"2020-05-17 13:31:36",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4asdzdwkkz,"2020-05-17 13:31:37",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3a2retzpfw,"2020-05-17 13:32:03",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
yyrh1xr55t,"2020-05-17 13:32:27",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
nrnfhnkaha,"2020-05-17 13:32:30",dd1wc4yx,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
rz6ptc7t62,"2020-05-17 13:32:36",dd1wc4yx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
fswz3kccrd,"2020-05-17 13:32:48",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
dp16kmnktx,"2020-05-17 13:32:51",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
933x9c44ed,"2020-05-17 13:33:03",dd1wc4yx,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
x7zx246zea,"2020-05-17 13:33:30",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2fhcz16973,"2020-05-17 13:33:50",dd1wc4yx,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
mfdy2we32m,"2020-05-17 13:33:57",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
xexcet35ht,"2020-05-17 13:34:16",dd1wc4yx,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5
1k19kc36y7,"2020-05-17 13:34:28",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ntfcpys2y6,"2020-05-17 13:34:28",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
n41wmf4t1x,"2020-05-17 13:34:29",dd1wc4yx,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
s71ry11mwd,"2020-05-17 13:34:48",dd1wc4yx,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
46ye1275dd,"2020-05-17 13:34:57",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
pmwynze1dw,"2020-05-17 13:35:05",dd1wc4yx,4,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
eykfpcswm1,"2020-05-17 13:35:19",dd1wc4yx,3,1,1,0,2,2,1,1,1,1,1,1,1,1,3,1,2,1,5
7ap4k5dwfw,"2020-05-17 13:35:59",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
xs5zrkan74,"2020-05-17 13:36:25",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
k9fncyaxr1,"2020-05-17 13:36:35",dd1wc4yx,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
tthxa3e4sp,"2020-05-17 13:36:37",dd1wc4yx,1,5,3,0,0,2,1,1,1,1,0,1,1,1,1,0,1,1,1
kkeczm7xtr,"2020-05-17 13:36:38",dd1wc4yx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
yzknapnz9d,"2020-05-17 13:36:48",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
adz1h1awff,"2020-05-17 13:37:13",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
421cs4wnrk,"2020-05-17 13:37:29",dd1wc4yx,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5
yn9zzt27ks,"2020-05-17 13:37:40",dd1wc4yx,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
k2k13ep1wr,"2020-05-17 13:38:10",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
dwkm5whpne,"2020-05-17 13:38:42",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
t43dtec37w,"2020-05-17 13:38:55",dd1wc4yx,1,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5
tzcc712wns,"2020-05-17 13:39:00",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
htyxync42c,"2020-05-17 13:39:24",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1x2nm7ns93,"2020-05-17 13:40:23",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ceeateeepr,"2020-05-17 13:40:34",dd1wc4yx,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
rdy1enfy6f,"2020-05-17 13:40:36",dd1wc4yx,1,1,1,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,5
yynx1xzmp4,"2020-05-17 13:40:40",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
sdx6wpskh4,"2020-05-17 13:40:49",dd1wc4yx,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
nmdxfsy4wf,"2020-05-17 13:41:01",dd1wc4yx,3,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
4te6r6t2ds,"2020-05-17 13:41:15",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7214kpmcax,"2020-05-17 13:41:15",dd1wc4yx,5,2,2,1,3,4,1,1,1,1,4,1,1,1,2,1,2,1,2
1ar9nxt3x4,"2020-05-17 13:42:15",dd1wc4yx,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,3,5
f9dsxy622e,"2020-05-17 13:43:06",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5
5k219rd9ca,"2020-05-17 13:43:08",dd1wc4yx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
n3cfs2w7ks,"2020-05-17 13:43:09",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
x2fyxawtmm,"2020-05-17 13:43:26",dd1wc4yx,2,5,3,0,1,4,0,0,0,1,4,0,0,0,0,0,0,0,5
dc4cswesrf,"2020-05-17 13:43:42",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
dydrtz3mpc,"2020-05-17 13:43:48",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
a3tntmx12a,"2020-05-17 13:43:51",dd1wc4yx,3,2,3,3,3,4,3,0,0,3,4,3,3,4,5,4,3,5,5
6yy7cf275d,"2020-05-17 13:44:40",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
rhhtksn15c,"2020-05-17 13:44:57",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2cdrka4pww,"2020-05-17 13:45:16",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1yk9cn9xyt,"2020-05-17 13:45:36",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
t9s2979t96,"2020-05-17 13:46:36",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9mya76hyxh,"2020-05-17 13:46:44",dd1wc4yx,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5k2sy7m7x6,"2020-05-17 13:46:46",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
d3hzyk1433,"2020-05-17 13:47:45",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ztmrp592wa,"2020-05-17 13:47:48",dd1wc4yx,3,2,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,5
xfhez2srrm,"2020-05-17 13:47:54",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
h1dx6zmenn,"2020-05-17 13:48:26",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
mn19m5td1r,"2020-05-17 13:48:46",dd1wc4yx,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
6nw11ttyc4,"2020-05-17 13:49:01",dd1wc4yx,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
71ezsn7z4r,"2020-05-17 13:49:04",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
xyw4aym6pz,"2020-05-17 13:49:18",dd1wc4yx,1,1,0,1,2,3,1,0,2,2,1,1,2,1,1,3,4,2,5
fs4zkrdy6f,"2020-05-17 13:49:25",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
m3swx5x9n7,"2020-05-17 13:49:50",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
