voterID,voteTime,pollID,"Lincoln Chafee","Vermin Supreme","Jo Jorgensen ","Dan Behrman","Sam Robb","John McAfee","Mark Whitney","Arvin Vohra","Max Abramson","Ken Armstrong ","Keenan Dunham","John Monds","Erik Gerhardt","Souraya Fass","Jedi Hill","Ben Leder","Jacob Hornberger","James Ogle","Sorinne Ardeleanu"
h1tr7twnpr,"2020-02-13 15:28:48",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3kd4n4e6nz,"2020-02-13 15:30:34",9xrw9wch,3,4,3,5,4,1,4,3,2,4,3,4,4,3,3,3,3,3,3
d5et2hmnne,"2020-02-13 15:36:37",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9193mc9sr7,"2020-02-13 15:48:57",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mem2kpesdf,"2020-02-13 16:04:26",9xrw9wch,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2tn45tcx9m,"2020-02-13 16:04:30",9xrw9wch,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
c4pk6nhz96,"2020-02-13 16:06:57",9xrw9wch,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fpt9wrthta,"2020-02-13 16:13:00",9xrw9wch,2,1,3,3,0,1,5,2,0,4,0,3,0,0,0,0,0,0,0
6wcxea1f5k,"2020-02-13 16:29:30",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4ctrz9rcz,"2020-02-13 16:30:12",9xrw9wch,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w2dpat7nnp,"2020-02-13 16:33:56",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71nwksky4s,"2020-02-13 16:40:50",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hrknnd27hh,"2020-02-13 16:46:30",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12h1sy9nxh,"2020-02-13 16:47:22",9xrw9wch,1,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
fnyc1yedxn,"2020-02-13 16:56:15",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m162nywa7y,"2020-02-13 16:59:44",9xrw9wch,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhke7f66ft,"2020-02-13 17:01:03",9xrw9wch,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
e2r5x4yhe6,"2020-02-13 17:04:55",9xrw9wch,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7t9m9kma21,"2020-02-13 17:06:14",9xrw9wch,0,3,0,5,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0
yxeyk6xyzk,"2020-02-13 17:09:42",9xrw9wch,2,5,3,3,3,3,3,1,4,3,3,3,3,3,3,3,4,3,3
t676ye6h3h,"2020-02-13 17:09:54",9xrw9wch,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hynttp3kd6,"2020-02-13 17:11:39",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xke1c1pfdc,"2020-02-13 17:11:51",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ea7r95zr9t,"2020-02-13 17:14:00",9xrw9wch,5,5,2,3,0,1,2,2,2,2,2,2,1,2,2,2,2,2,1
thknc173a2,"2020-02-13 17:27:22",9xrw9wch,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phd6m1sp4e,"2020-02-13 17:39:35",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19mxp7x144,"2020-02-13 17:41:11",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hmehpscrzx,"2020-02-13 17:49:13",9xrw9wch,3,5,4,5,2,1,0,1,0,5,0,0,0,0,0,1,3,0,0
cfenztdx9h,"2020-02-13 17:51:53",9xrw9wch,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
fn5p1pc32c,"2020-02-13 17:52:23",9xrw9wch,4,5,0,5,0,2,0,2,1,0,0,2,0,0,0,2,3,0,0
a1zcwctxk4,"2020-02-13 17:59:00",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wf46zftfrt,"2020-02-13 18:01:53",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5wmdezyk1f,"2020-02-13 18:03:12",9xrw9wch,2,5,5,5,1,5,1,1,1,3,1,0,1,3,1,3,5,1,1
wc4e3xsffr,"2020-02-13 18:25:06",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5syf24kzt,"2020-02-13 18:26:06",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xmeysktrr4,"2020-02-13 18:30:56",9xrw9wch,2,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,5,0,0
c61162d9hw,"2020-02-13 18:32:50",9xrw9wch,0,3,5,4,0,4,0,0,3,0,0,0,0,0,0,0,5,0,0
5rs66c1aa7,"2020-02-13 18:33:25",9xrw9wch,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4hdmmf2xta,"2020-02-13 18:47:06",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c7ct6kdzf,"2020-02-13 19:01:07",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mser3kr4e1,"2020-02-13 19:01:30",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kd97zdnwy7,"2020-02-13 19:03:00",9xrw9wch,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5e267hemx,"2020-02-13 19:07:57",9xrw9wch,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
m93ytp7aca,"2020-02-13 19:09:45",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3psa412zm4,"2020-02-13 19:16:16",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7csp4nhhn2,"2020-02-13 19:17:00",9xrw9wch,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
z5sm5zd535,"2020-02-13 19:23:26",9xrw9wch,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
tcf64ep9d6,"2020-02-13 19:30:42",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msxyhtcnc7,"2020-02-13 19:33:21",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m1yksrya3c,"2020-02-13 19:41:01",9xrw9wch,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344pm5mf23,"2020-02-13 19:42:04",9xrw9wch,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0
277tywe376,"2020-02-13 19:47:19",9xrw9wch,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71dat59cyk,"2020-02-13 19:49:13",9xrw9wch,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da21smp25f,"2020-02-13 19:52:33",9xrw9wch,1,5,3,3,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1
c4z5rxfs5m,"2020-02-13 19:59:03",9xrw9wch,1,5,3,2,1,1,2,2,0,1,0,3,0,0,0,0,2,0,0
phwse4afww,"2020-02-13 20:00:00",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xzdfz46swz,"2020-02-13 20:06:42",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rfkwntk62w,"2020-02-13 20:07:33",9xrw9wch,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0
45s4eemdxe,"2020-02-13 20:11:08",9xrw9wch,0,5,3,4,0,3,2,0,0,1,0,0,0,1,0,0,0,0,0
nx55f62hxm,"2020-02-13 20:24:41",9xrw9wch,1,5,5,5,2,1,2,1,0,2,0,5,0,0,0,0,5,0,0
ct4s94hwny,"2020-02-13 20:26:55",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ttt5yw2m53,"2020-02-13 20:33:44",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ywfa7d9k22,"2020-02-13 20:37:23",9xrw9wch,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yp132cxtr1,"2020-02-13 20:37:35",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3mh139xr9,"2020-02-13 20:38:52",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133w4kkdhc,"2020-02-13 20:42:26",9xrw9wch,1,1,2,3,3,2,3,1,5,3,1,1,2,3,1,2,1,0,1
ap1xp2nmzy,"2020-02-13 20:42:27",9xrw9wch,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yetfdn6fw5,"2020-02-13 20:47:36",9xrw9wch,0,5,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9793af571n,"2020-02-13 21:00:28",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na7wtwc63p,"2020-02-13 21:05:52",9xrw9wch,0,3,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
y9esn32k49,"2020-02-13 21:10:32",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
awh59rdz93,"2020-02-13 21:12:18",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k5n42ymyme,"2020-02-13 21:24:13",9xrw9wch,5,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0
s4kr7fcnc9,"2020-02-13 21:26:21",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
espncyyykz,"2020-02-13 21:27:26",9xrw9wch,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a172zzmt7f,"2020-02-13 21:27:28",9xrw9wch,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7tspa2y61x,"2020-02-13 21:31:56",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yn4145mza9,"2020-02-13 21:32:06",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meymkf7y9d,"2020-02-13 21:32:44",9xrw9wch,0,5,1,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0
7hsdanrttz,"2020-02-13 21:41:40",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a39przkyhh,"2020-02-13 21:46:17",9xrw9wch,5,0,3,2,0,0,0,2,0,4,0,4,0,0,0,0,4,0,0
z9rs97ntys,"2020-02-13 21:48:11",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ytnmkh3sw1,"2020-02-13 21:57:15",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5af32a66rr,"2020-02-13 21:59:13",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3dnwwtwp2d,"2020-02-13 21:59:39",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d7cx9p76wc,"2020-02-13 22:03:19",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5nh7ws2sd9,"2020-02-13 22:09:17",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r7h4r1z21n,"2020-02-13 22:18:37",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244sfad4md,"2020-02-13 22:26:12",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sehenwykk1,"2020-02-13 22:29:39",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5756k6r6th,"2020-02-13 22:37:59",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myk74m1ae3,"2020-02-13 22:48:04",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pseey3rhrp,"2020-02-13 22:55:00",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zdc6mmskke,"2020-02-13 23:07:45",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12rw7taz5z,"2020-02-13 23:17:38",9xrw9wch,0,5,5,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0
r3p7x7d4a7,"2020-02-13 23:18:48",9xrw9wch,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
zpk5tar9f6,"2020-02-13 23:24:56",9xrw9wch,3,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0
ky337wc39n,"2020-02-13 23:26:13",9xrw9wch,0,0,0,5,0,4,0,5,0,0,0,0,0,0,0,4,0,0,0
zt9kaz1h47,"2020-02-13 23:29:41",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af6pdzkzz9,"2020-02-13 23:30:20",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z5yftdkxsc,"2020-02-13 23:32:56",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k2n16hxfk6,"2020-02-13 23:33:37",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mtkt2dk1hn,"2020-02-13 23:38:08",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x92nwf111f,"2020-02-13 23:56:24",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1p6nda1ry,"2020-02-14 00:19:30",9xrw9wch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
mra3phn1hk,"2020-02-14 00:32:01",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n6achnpw6y,"2020-02-14 00:52:38",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kxn1w9t7ma,"2020-02-14 00:52:57",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syackwd95c,"2020-02-14 00:57:10",9xrw9wch,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
h4fmp24ma3,"2020-02-14 00:57:27",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2dzs4c5s3f,"2020-02-14 01:00:31",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pca9n5sdt4,"2020-02-14 01:04:05",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y7azex1fm6,"2020-02-14 01:08:58",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rt3cax5st1,"2020-02-14 01:24:32",9xrw9wch,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
y4trnr6fxw,"2020-02-14 01:30:38",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r593yfzpcz,"2020-02-14 01:53:34",9xrw9wch,0,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
nmz2cscc2k,"2020-02-14 02:06:43",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cct99dsty1,"2020-02-14 02:09:06",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe455yms5y,"2020-02-14 02:29:26",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xfft6ce137,"2020-02-14 02:33:48",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31zwts3yds,"2020-02-14 02:34:07",9xrw9wch,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
e4ah2s3t2x,"2020-02-14 02:39:19",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
se54mhwnkr,"2020-02-14 03:02:23",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssddd5kr79,"2020-02-14 03:19:39",9xrw9wch,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kz1p2z7t9t,"2020-02-14 03:19:53",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yzm6xe36ck,"2020-02-14 03:20:18",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9z4sc1etwa,"2020-02-14 03:20:40",9xrw9wch,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4kr6ft34rd,"2020-02-14 03:21:34",9xrw9wch,1,5,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1
tyr3ps1h6e,"2020-02-14 03:28:33",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yf23d2w762,"2020-02-14 03:31:03",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpzp74e3fa,"2020-02-14 03:44:56",9xrw9wch,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
atmffcwkm4,"2020-02-14 04:20:15",9xrw9wch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
fk9154dytm,"2020-02-14 04:30:10",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xsafwc5tzk,"2020-02-14 04:33:33",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsnyx9y7wp,"2020-02-14 05:02:49",9xrw9wch,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32tt3at7ha,"2020-02-14 05:20:22",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wtw335hze5,"2020-02-14 05:20:59",9xrw9wch,5,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0
krhtt5dmnp,"2020-02-14 05:23:04",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43fawx9kt3,"2020-02-14 05:35:13",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17af42hw54,"2020-02-14 05:46:28",9xrw9wch,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
pshzzc1ftc,"2020-02-14 05:52:00",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xrma1rnanm,"2020-02-14 05:53:35",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
zdkfw4py1a,"2020-02-14 06:00:50",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n6ks7psch2,"2020-02-14 06:15:00",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
asxxw7as92,"2020-02-14 06:18:32",9xrw9wch,5,1,4,0,0,1,3,0,0,1,0,4,0,0,0,0,1,0,0
fe2rwzrxx1,"2020-02-14 06:48:43",9xrw9wch,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3
pm5fdftpfk,"2020-02-14 06:50:57",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc444399ky,"2020-02-14 06:52:50",9xrw9wch,2,5,3,3,2,3,2,3,3,2,2,2,3,4,1,3,2,3,3
yzkh5cdx1m,"2020-02-14 06:53:48",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7sz99xfr2e,"2020-02-14 07:06:24",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdt7awh4z6,"2020-02-14 07:07:20",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zkz7tff6hn,"2020-02-14 07:07:47",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fz2y9n7y1d,"2020-02-14 07:08:26",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66n3nx7hse,"2020-02-14 07:22:40",9xrw9wch,2,1,2,1,0,0,0,0,0,5,0,5,0,0,0,0,2,0,0
snpx74ry65,"2020-02-14 07:30:08",9xrw9wch,0,0,0,2,0,0,0,0,0,4,0,5,0,1,3,0,5,0,0
p7znytpc34,"2020-02-14 07:34:12",9xrw9wch,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
yn496rwcxc,"2020-02-14 07:34:17",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1z6mnzf9pp,"2020-02-14 07:56:29",9xrw9wch,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
x45h7r61dk,"2020-02-14 08:01:49",9xrw9wch,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
cccrcmyzw3,"2020-02-14 08:06:33",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4tpykszd1,"2020-02-14 08:12:00",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zw2fzcacn2,"2020-02-14 08:13:17",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wz9s1h7mms,"2020-02-14 08:14:52",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danyr9h1kt,"2020-02-14 08:19:17",9xrw9wch,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6atc552xft,"2020-02-14 08:54:14",9xrw9wch,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
w31znptzzf,"2020-02-14 08:56:29",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yf4nzy317m,"2020-02-14 09:04:14",9xrw9wch,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
km7hawewm9,"2020-02-14 09:06:54",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nepph6zz5p,"2020-02-14 09:12:41",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rz2ys7zzsf,"2020-02-14 09:13:12",9xrw9wch,5,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,2
w15w9wc1eh,"2020-02-14 09:25:38",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xsz7y2aykh,"2020-02-14 09:28:53",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w2xyd12x67,"2020-02-14 09:34:16",9xrw9wch,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
rc11623f3r,"2020-02-14 09:38:32",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cs7kfehtak,"2020-02-14 09:41:16",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66w37c1m3c,"2020-02-14 09:45:43",9xrw9wch,2,3,3,3,3,0,4,0,2,4,0,5,0,0,0,0,5,0,0
t25xzs6dz6,"2020-02-14 09:48:21",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ah9f1e5ey5,"2020-02-14 09:49:36",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m7dzk4e4w4,"2020-02-14 09:51:09",9xrw9wch,1,5,0,5,0,3,0,4,0,0,0,0,0,0,0,0,5,0,0
71wfs5kdcd,"2020-02-14 09:58:31",9xrw9wch,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
srnz44mzy9,"2020-02-14 10:07:09",9xrw9wch,0,3,4,2,4,2,2,1,1,4,1,5,1,0,1,1,3,1,0
3a59m9kt76,"2020-02-14 10:07:36",9xrw9wch,3,0,3,3,0,4,4,0,4,4,0,5,0,4,0,0,5,0,0
n3rds4kn4t,"2020-02-14 10:30:52",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2e1ad914s,"2020-02-14 10:38:20",9xrw9wch,2,5,0,3,0,2,0,3,0,0,0,0,0,0,4,0,0,0,0
kmknw2xmsy,"2020-02-14 10:40:02",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nrs3frh9c9,"2020-02-14 10:48:30",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emxspres94,"2020-02-14 10:49:12",9xrw9wch,1,5,1,4,1,3,1,1,0,1,1,1,1,1,3,0,1,1,1
2ezpdpzdy9,"2020-02-14 10:51:17",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yp56x54rny,"2020-02-14 10:52:04",9xrw9wch,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dts31dh95z,"2020-02-14 10:52:42",9xrw9wch,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x75th1wxw9,"2020-02-14 11:17:54",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9fmdd9tpy,"2020-02-14 11:20:03",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3apf6wh1h1,"2020-02-14 11:21:27",9xrw9wch,0,3,4,3,0,0,2,0,0,4,0,4,0,0,0,0,5,0,0
6tacp4yykh,"2020-02-14 11:41:18",9xrw9wch,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0
6wprntzhh7,"2020-02-14 11:47:04",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xy7tr4x363,"2020-02-14 11:48:01",9xrw9wch,0,4,0,3,0,0,3,3,0,0,0,5,0,0,0,0,5,0,0
77az7dczd7,"2020-02-14 11:54:54",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d35cpdyh42,"2020-02-14 11:55:17",9xrw9wch,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cfz6r5fr5,"2020-02-14 12:43:51",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
